gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_reason_Attitude of support person,churn_reason_Competitor had better devices,churn_reason_Competitor made better offer,churn_reason_Competitor offered higher download speeds,churn_reason_Competitor offered more data,churn_reason_Deceased,churn_reason_Don't know,churn_reason_Extra data charges,churn_reason_Lack of affordable download/upload speed,churn_reason_Lack of self-service on Website,churn_reason_Limited range of services,churn_reason_Long distance charges,churn_reason_Moved,churn_reason_Network reliability,churn_reason_Poor expertise of online support,churn_reason_Poor expertise of phone support,churn_reason_Price too high,churn_reason_Product dissatisfaction,churn_reason_Service dissatisfaction
0,0,0,0,10,1,1,0,0,0,0,0,0,1,75.75,777.3,0,0,52,4525,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,51,1,1,1,1,0,0,0,1,1,96.4,4911.05,0,0,26,4745,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,10,1,0,0,0,0,0,0,0,1,20.55,187.35,0,0,43,3595,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,6,0,0,1,1,0,1,0,1,0,50.95,307.6,0,0,79,3474,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,47,1,1,1,1,1,1,1,1,1,90.5,4318.35,0,0,30,3413,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,61,1,1,1,1,1,1,0,1,1,79.4,4820.55,0,0,74,4666,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,52,0,0,1,1,1,0,1,1,1,58.75,3038.55,0,0,21,5122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,35,1,1,1,1,0,0,0,0,1,59.45,2136.9,0,0,49,3682,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,71,1,1,0,1,1,0,1,1,1,105.7,7472.15,0,0,20,4420,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,45,1,0,1,0,1,0,0,0,0,53.3,2296.25,0,0,79,2929,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,0,0,0,0,0,0,0,0,0,24.3,38.45,0,0,77,2515,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,51,1,1,1,0,0,1,0,0,0,59.9,3043.6,0,0,42,5233,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,60,1,1,0,0,0,0,0,0,0,23.95,1506.4,0,0,71,5449,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,9,1,0,0,0,0,0,0,0,1,20.15,163.7,0,0,70,4004,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,17,1,1,0,0,1,1,0,1,1,95.65,1640.0,0,0,49,3139,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,46,1,0,1,0,1,1,1,1,0,81.0,3846.35,0,0,57,4280,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,68,1,0,1,1,1,1,1,1,1,82.45,5646.6,0,0,70,5308,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,4,1,0,0,0,0,0,0,0,0,20.5,79.05,0,0,80,3233,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,28,1,0,0,1,0,1,0,0,1,54.4,1516.6,0,0,74,4711,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,39,1,0,0,1,0,0,1,0,1,58.6,2224.5,0,0,46,5662,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,11,1,0,0,0,1,0,0,1,0,84.8,888.75,0,0,60,4924,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,71,0,0,0,1,1,1,1,1,1,61.4,4310.35,0,0,37,5119,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,2,1,0,0,0,0,0,0,0,0,20.4,42.9,0,0,77,3000,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,17,1,0,0,0,0,0,0,0,0,20.15,353.65,0,0,48,4650,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,55,1,1,0,1,1,0,1,0,1,94.45,5073.1,0,0,55,5577,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,58,1,1,1,0,0,0,0,0,1,79.8,4526.85,0,0,78,5709,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,9,1,1,0,0,0,0,0,0,1,74.05,678.45,0,0,51,2003,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,26,1,0,0,0,0,1,0,0,0,49.15,1237.3,0,0,54,2752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,50,1,0,0,0,0,0,0,0,0,19.4,1023.95,0,0,41,6233,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8182.75,0,0,38,5411,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,43,1,0,1,1,0,1,1,1,1,106.0,4532.3,0,0,76,3528,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,56,1,1,0,0,0,0,0,0,1,25.95,1444.05,0,0,40,4246,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,0,26,3313,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,72,1,1,1,1,0,1,0,1,1,100.55,7325.1,0,0,54,6082,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,36,1,1,0,0,0,0,1,1,1,95.4,3474.2,0,0,44,5111,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,5,1,0,0,0,1,1,1,1,0,75.15,392.65,0,0,68,5900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,44,1,0,0,1,1,0,0,1,0,89.15,3990.75,0,0,27,4368,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1,70,1,1,0,1,1,1,1,1,1,107.9,7475.85,0,0,53,5899,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,44,1,0,0,0,0,0,0,0,0,19.5,835.5,0,0,35,4220,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,69,1,1,0,0,0,0,0,0,1,24.95,1718.35,0,0,45,4106,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,68,1,0,0,0,0,0,0,0,0,19.5,1193.55,0,0,51,5443,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,16,1,0,0,0,0,0,0,0,1,69.95,1205.5,0,0,54,5596,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,68,1,0,1,1,0,1,1,1,0,82.85,5776.45,0,0,42,5184,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.0,78.9,0,0,55,3022,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,26,0,0,1,1,0,1,0,0,0,38.85,1025.15,0,0,43,3970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,5,1,0,0,0,0,0,0,0,0,20.35,122.0,0,0,60,3161,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,70,1,1,0,1,1,0,1,0,1,95.0,6602.9,0,0,65,6259,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,24,1,0,1,0,0,1,1,1,0,74.4,1712.9,0,0,68,4310,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,72,1,1,1,1,1,1,0,1,0,78.45,5682.25,0,0,71,4032,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,1,0,0,1,74.3,74.3,0,0,64,3063,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,70,0,0,0,1,1,1,0,1,1,51.05,3635.15,0,0,69,4042,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,36,1,0,0,0,0,0,0,0,0,19.2,702.9,0,0,79,3043,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,41,1,1,0,1,1,1,1,1,1,109.1,4454.25,0,0,77,4854,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,14,1,0,0,0,1,0,0,0,0,76.45,1117.55,0,0,52,2292,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,13,1,1,0,1,1,1,1,0,1,72.8,930.05,0,0,46,2862,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,6,1,0,0,0,0,0,0,0,0,18.95,110.15,0,0,68,5920,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,15,1,0,1,0,1,0,1,1,0,101.75,1669.4,0,0,50,2919,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,47,1,0,1,0,0,0,0,0,0,75.45,3545.1,0,0,66,4995,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,8,1,0,0,0,1,1,0,1,0,64.1,504.05,0,0,25,2804,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,17,0,0,0,0,0,0,0,0,1,25.65,440.2,0,0,24,3090,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,15,1,0,1,0,0,0,0,0,0,75.1,1151.55,0,0,60,4634,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,26,1,0,1,0,1,1,0,1,1,95.85,2475.35,0,0,42,3834,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,23,1,1,1,0,0,0,0,0,0,54.4,1249.25,0,0,22,2989,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,4,1,0,0,1,0,0,0,0,0,72.75,317.75,0,0,50,4503,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,29,1,0,0,0,0,0,0,0,0,19.85,535.05,0,0,26,2941,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,25,1,0,0,0,0,0,0,0,0,19.05,461.3,0,0,65,2692,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,3,1,1,0,0,0,0,1,1,1,94.85,335.75,0,0,40,4496,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,69,0,0,1,1,1,1,0,0,0,46.25,3121.4,0,0,33,4180,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,14,1,0,0,0,0,0,0,0,0,19.35,324.8,0,0,39,2400,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,19,1,1,0,0,0,0,1,1,0,69.6,1394.55,0,0,77,3349,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,39,1,1,0,1,0,0,0,1,0,90.7,3413.25,0,0,39,5028,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,31,1,0,0,1,1,0,1,1,1,101.4,3143.65,0,0,72,2025,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,24,1,0,0,0,0,0,0,0,0,20.25,439.75,0,0,58,3000,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,14,1,0,0,0,0,1,0,0,0,48.8,664.4,0,0,77,2168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,64,1,0,1,1,1,1,0,1,1,74.35,4759.55,0,0,80,4781,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0,0,39,5247,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,52,1,0,0,1,1,1,1,0,1,68.75,3482.85,0,0,51,4172,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,28,1,1,0,1,0,0,1,1,0,100.2,2688.45,0,0,79,5137,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0,0,35,5422,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,17,1,0,0,0,0,0,0,0,0,19.35,307.0,0,0,77,2185,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,58,0,0,0,0,0,0,1,1,1,45.0,2689.35,0,0,55,5006,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,51,1,1,0,0,0,0,0,0,0,25.5,1281.25,0,0,43,5447,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,72,0,0,1,0,1,1,1,0,0,48.9,3527.0,0,0,47,5415,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,27,1,0,0,0,0,0,0,0,1,19.6,561.15,0,0,21,2896,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.0,63.6,0,0,65,4258,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,64,1,1,1,1,1,1,0,1,1,81.3,5129.3,0,0,74,5254,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,45,1,0,0,0,0,1,1,1,1,95.2,4285.8,0,0,27,3363,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,71,1,1,0,1,1,1,1,1,1,83.3,5894.5,0,0,24,4264,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,58,1,0,0,0,0,0,0,0,0,20.3,1160.75,0,0,66,4424,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,34,1,0,0,1,1,0,1,0,1,89.85,3091.75,0,0,45,3096,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,15,1,0,0,0,0,0,0,0,0,19.8,272.95,0,0,34,4167,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,66,0,0,0,0,1,1,1,1,0,54.65,3632.0,0,0,42,4051,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,12,0,0,0,1,0,0,0,0,1,29.35,381.2,0,0,27,3606,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,58,1,0,0,0,0,0,0,0,1,19.15,1035.5,0,0,25,6339,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.1,52.0,0,0,30,3863,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,9,1,0,0,1,1,0,0,0,0,80.55,653.9,0,0,26,3581,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.25,71.2,0,0,31,4331,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,40,1,1,0,1,1,0,1,1,1,106.0,4178.65,0,0,77,5118,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,68,1,1,0,0,0,0,0,0,0,25.5,1821.8,0,0,37,5182,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,50,1,1,0,1,0,1,1,1,1,79.6,4024.2,0,0,39,5592,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,1,1,55.25,55.25,0,0,49,3255,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,72,1,1,1,1,1,1,1,1,0,88.05,6520.8,0,0,42,6247,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,40,1,0,0,0,0,0,0,0,1,20.4,854.9,0,0,59,3200,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,72,1,1,1,1,1,1,1,1,1,117.6,8308.9,0,0,54,6173,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.0,109.2,0,0,53,3142,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,5,1,0,0,0,0,0,0,0,1,19.65,92.05,0,0,42,2878,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,48,1,1,0,1,1,0,0,1,1,70.55,3420.5,0,0,39,3997,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,0,0,57,4754,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,17,1,0,0,0,0,0,0,0,0,20.05,337.9,0,0,70,4828,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,40,1,0,0,1,1,0,0,0,1,80.0,3168.75,0,0,31,2478,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,41,0,0,1,0,1,0,0,0,0,35.4,1412.4,0,0,43,4375,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,51,1,1,0,1,0,0,0,0,1,79.6,3974.7,0,0,59,4673,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,41,1,1,0,1,0,0,0,0,1,80.25,3439.0,0,0,49,5757,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.45,42.45,0,0,56,2606,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,68,1,0,0,1,1,0,0,0,0,79.6,5461.45,0,0,20,5210,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,24,1,1,0,0,0,0,0,0,0,24.7,571.75,0,0,56,5302,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,70,1,1,1,0,1,1,0,1,0,77.3,5498.2,0,0,23,6252,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,0,0,0,0,0,1,0,0,1,29.75,96.85,0,0,55,3425,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.9,111.05,0,0,26,4370,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,3,0,0,0,1,0,0,0,0,0,29.8,94.4,0,0,32,5614,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,0,0,67,3605,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,7,1,0,0,0,0,0,0,0,0,20.75,141.1,0,0,46,4476,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,12,1,0,0,0,0,0,1,0,1,56.3,628.65,0,0,56,2047,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,0,0,56,6365,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,63,1,0,0,0,0,0,0,0,0,19.55,1245.6,0,0,36,6002,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,15,1,0,1,1,1,1,1,1,0,84.45,1287.85,0,0,46,4653,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,36,1,0,1,1,0,0,0,0,0,53.65,1939.35,0,0,37,4113,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,4,0,0,0,0,1,0,0,0,1,29.9,118.25,0,0,46,2914,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,0,0,42,4642,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,61,0,0,1,1,1,1,0,0,0,43.7,2696.55,0,0,50,4051,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,16,1,1,0,1,0,0,0,0,0,55.3,875.35,0,0,25,3771,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,65,1,0,0,0,0,0,0,0,1,19.85,1267.05,0,0,52,6009,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,26,1,0,0,0,0,0,0,0,0,19.65,494.9,0,0,37,4184,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,16,1,0,0,0,0,1,0,0,1,49.45,799.0,0,0,49,3446,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,5,1,0,0,0,0,0,0,0,0,20.45,106.9,0,0,75,3353,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,19,0,0,0,1,0,0,0,1,1,39.7,710.05,0,0,65,4034,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,10,1,1,1,0,0,0,0,0,1,54.5,568.2,0,0,59,4163,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,0,59,5425,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
